product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Cáp Micro USB 1m Xmobile Paladin,100000.0,100000.0,0,3,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1-m-xmobile-paladin-xam,Cables,Xmobile
Cáp Type C - Lightning 2m Xmobile CL-PD01-2000,220000.0,220000.0,0,75,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-2m-xmobile-cl-pd01-2000-den,Cables,Xmobile
Cáp Type C - Lightning 1m Xmobile CL-PD01-1000,220000.0,220000.0,0,37,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-1m-xmobile-cl-pd01-1000-den,Cables,Xmobile
Cáp Type C - Lightning 1m Xmobile LPDC-05,220000.0,220000.0,0,78,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-1m-xmobile-lpdc-05-trang,Cables,Xmobile
Cáp Type C - Lightning 0.2m Xmobile L10,120000.0,120000.0,0,56,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-20cm-xmobile-l10-trang,Cables,Xmobile
Cáp Type C 1m Xmobile MU09-1000X,150000.0,150000.0,0,5,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-xmobile-mu09-1000x-trang,Cables,Xmobile
Cáp Micro USB 1m Xmobile Paladin,100000.0,100000.0,0,20,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-xmobile-paladin-bac,Cables,Xmobile
Cáp Micro USB 2m Xmobile LTMP-2006,80000.0,100000.0,20,77,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-2m-xmobile-ltmp-2006-xanh-navy,Cables,Xmobile
Cáp âm thanh 3.5mm 1.2m Xmobile DS036TB,60000.0,100000.0,40,47,,https://www.thegioididong.com/cap-dien-thoai/cap-35mm-tren-xe-hoi-1m-xmobile-ds036tb-den-vang,Cables,Xmobile
Cáp Micro USB Xmobile MU03,40000.0,40000.0,0,5,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-usb-20cm-x-mobile-mu03,Cables,Xmobile
