product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Samsung Smart TV Crystal UHD UA65BU8500,17900000.0,21900000.0,18,10,Crystal UHD,https://www.dienmayxanh.com/tivi/smart-samsung-4k-65-inch-ua65bu8500,Tivi,Samsung
Samsung Smart TV Crystal UHD UA50AU7200,9400000.0,13890000.0,32,51,Crystal UHD,https://www.dienmayxanh.com/tivi/led-4k-samsung-ua50au7200,Tivi,Samsung
Samsung Smart TV Crystal UHD UA55BU8500,14900000.0,16900000.0,11,10,Crystal UHD,https://www.dienmayxanh.com/tivi/smart-samsung-4k-55-inch-ua55bu8500,Tivi,Samsung
Samsung Smart TV UA55AU7200,9900000.0,16890000.0,41,68,Crystal UHD,https://www.dienmayxanh.com/tivi/led-4k-samsung-ua55au7200,Tivi,Samsung
Samsung Smart TV Crystal UHD UA85BU8000,33490000.0,41900000.0,20,8,Crystal UHD,https://www.dienmayxanh.com/tivi/smart-samsung-4k-85-inch-ua85bu8000,Tivi,Samsung
Samsung Smart TV UA75CU8000 Mới 2023,28400000.0,31900000.0,10,0,Crystal UHD,https://www.dienmayxanh.com/tivi/smart-tivi-samsung-4k-75-inch-ua75cu8000,Tivi,Samsung
Samsung Smart TV Crystal UHD UA75TU8100,28100000.0,35900000.0,21,4,Crystal UHD,https://www.dienmayxanh.com/tivi/samsung-ua75tu8100,Tivi,Samsung
Samsung Smart TV Crystal UHD UA75BU8000,21890000.0,22390000.0,0,0,Crystal UHD,https://www.dienmayxanh.com/tivi/smart-samsung-4k-75-inch-ua75bu8000,Tivi,Samsung
Samsung Smart TV Crystal UHD UA60BU8000,20900000.0,22900000.0,8,0,Crystal UHD,https://www.dienmayxanh.com/tivi/smart-samsung-4k-60-inch-ua60bu8000,Tivi,Samsung
Samsung Smart TV QLED Khung tranh QA50LS03A,16900000.0,29900000.0,43,37,Lifestyle,https://www.dienmayxanh.com/tivi/the-frame-qled-4k-samsung-qa50ls03a,Tivi,Samsung
Samsung Smart TV Kiểu chữ I QA55LS01BA,23800000.0,23900000.0,0,4,Lifestyle,https://www.dienmayxanh.com/tivi/smart-tivi-kieu-chu-i-co-chan-the-serif-qled-samsung-4k-55-inch-qa55ls01ba,Tivi,Samsung
Smart Tivi Ngoài Trời The Terrace QLED Samsung 4K 75 inch QA75LST7T,29900000.0,50400000.0,40,0,Lifestyle,https://www.dienmayxanh.com/tivi/samsung-qa75lst7t,Tivi,Samsung
Samsung Smart TV QLED Khung tranh QA75LS03B,38600000.0,41900000.0,7,0,Lifestyle,https://www.dienmayxanh.com/tivi/smart-khung-tranh-the-frame-qled-samsung-4k-75-inch-qa75ls03b,Tivi,Samsung
Samsung Smart TV QLED Khung tranh QA85LS03B,69900000.0,69900000.0,0,0,Lifestyle,https://www.dienmayxanh.com/tivi/smart-khung-tranh-the-frame-qled-samsung-4k-85-inch-qa85ls03b,Tivi,Samsung
Samsung Smart TV QLED Kiểu chữ I QA50LS01BB,21900000.0,21900000.0,0,0,Lifestyle,https://www.dienmayxanh.com/tivi/smart-kieu-chu-i-co-chan-the-serif-qled-samsung-4k-50-inch-qa50ls01bb,Tivi,Samsung
Samsung Smart TV Micro LED The Wall MNA110MS1A,,,0,0,The Wall,https://www.dienmayxanh.com/tivi/samsung-micro-led-4k-mna110ms1a,Tivi,Samsung
Samsung Smart TV Micro LED The Wall MNA99MS1A,,,0,0,The Wall,https://www.dienmayxanh.com/tivi/samsung-micro-led-4k-mna99ms1a,Tivi,Samsung
Samsung Smart TV OLED QA55S95B,36800000.0,43900000.0,16,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-55-inch-qa55s95b,Tivi,Samsung
Samsung Smart TV OLED QA77S95CA Mới 2023,102890000.0,108780000.0,5,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-77-inch-qa77s95ca,Tivi,Samsung
Samsung Smart TV OLED QA65S95CA Mới 2023,63390000.0,69890000.0,9,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-65-inch-qa65s95ca,Tivi,Samsung
Samsung Smart TV OLED QA55S95CA Mới 2023,43890000.0,43890000.0,0,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-55-inch-qa55s95ca,Tivi,Samsung
Samsung Smart TV OLED QA77S90CA Mới 2023,93990000.0,93990000.0,0,0,OLED,https://www.dienmayxanh.com/tivi/smart-tivi-oled-samsung-4k-77-inch-qa77s90ca,Tivi,Samsung
