product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Samsung Inverter Giặt 21 Kg - Sấy 12 Kg WD21T6500GV/SV,24490000.0,33590000.0,27,16,,https://www.dienmayxanh.com/may-giat/say-samsung-inverter-21-kg-wd21t6500gv-sv,Washing Machine,Samsung
Tủ chăm sóc quần áo thông minh Samsung Inverter 10 Kg DF10A9500CG/SV,39990000.0,48500000.0,17,5,,https://www.dienmayxanh.com/may-giat/tu-cham-soc-quan-ao-thong-minh-samsung-df10a9500cg-sv,Washing Machine,Samsung
Samsung Inverter 24 Kg WF24B9600KV/SV Mới 2023,32990000.0,33990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-inverter-24-kg-wf24b9600kv-sv,Washing Machine,Samsung
Samsung Inverter 10 Kg WA10T5260BV/SV,7050000.0,11250000.0,37,46,,https://www.dienmayxanh.com/may-giat/samsung-wa10t5260bv-sv,Washing Machine,Samsung
Samsung Inverter 10 Kg WA10T5260BY/SV,7390000.0,10490000.0,29,341,,https://www.dienmayxanh.com/may-giat/samsung-wa10t5260by-sv,Washing Machine,Samsung
Tủ chăm sóc quần áo thông minh Samsung Inverter 6 Kg DF60A8500EG/SV,34990000.0,41000000.0,14,5,,https://www.dienmayxanh.com/may-giat/tu-cham-soc-quan-ao-thong-minh-samsung-df60a8500eg-sv,Washing Machine,Samsung
Samsung Inverter 11 Kg WA11T5260BV/SV,,,0,19,,https://www.dienmayxanh.com/may-giat/samsung-wa11t5260bv-sv,Washing Machine,Samsung
Samsung Inverter 17 Kg WA17CG6886BVSV Mới 2023,16490000.0,17490000.0,5,0,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-inverter-17kg-wa17cg6886bvsv,Washing Machine,Samsung
Samsung Inverter Giặt 21 Kg - Sấy 12 Kg WD21B6400KV/SV,36990000.0,37990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-say-samsung-inverter-21-kg-wd21b6400kv-sv,Washing Machine,Samsung
Samsung Inverter Giặt 14 Kg - Sấy 8 Kg WD14BB944DGMSV,24990000.0,25990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-say-samsung-wd14bb944dgmsv,Washing Machine,Samsung
Samsung Inverter Giặt 12 Kg - Sấy 8 Kg WD12BB944DGHSV,22990000.0,23990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-say-samsung-wd12bb944dghsv,Washing Machine,Samsung
Samsung Inverter 14 Kg WW14BB944DGHSV Mới 2023,20990000.0,21990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-samsung-ww14bb944dghsv,Washing Machine,Samsung
