product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Tai nghe Bluetooth True Wireless Mozard Q8,315.000₫,790.000₫,-60%,148,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-mozard-q8,08,,Headphone
Tai nghe Chụp Tai Mozard IP-840,210.000₫,350.000₫,-40%,167,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-mozard-ip-840,08,,Headphone
Tai nghe Bluetooth True Wireless Mozard T302A,355.000₫,890.000₫,-60%,71,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-true-wireless-mozard-t302a-den,08,,Headphone
Tai nghe Có Dây Mozard S80,75.000₫,,,57,https://www.thegioididong.com/tai-nghe/tai-nghe-nhet-tai-ep-mozard-s80-den,08,,Headphone
Tai nghe Bluetooth 1 Bên Mozard R558A,300.000₫,,,23,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-mozard-r558a-xam-den,08,,Headphone
Tai nghe Bluetooth Mozard S205A,105.000₫,350.000₫,-70%,84,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-mozard-s205a-xanh,08,,Headphone
Tai nghe Chụp Tai Mozard IP-878,125.000₫,350.000₫,-64%,173,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-mozard-ip-878-den-reu,08,,Headphone
Tai nghe Bluetooth True Wireless Mozard DS635-WB,350.000₫,,,176,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-mozard-ds635-wb-den,08,,Headphone
Tai nghe Bluetooth Mozard Q6,175.000₫,350.000₫,-50%,145,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-mozard-q6-do,08,,Headphone
Tai nghe Có Dây Mozard DS509-WB,150.000₫,,,75,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-mozard-ds509-wb-xam,08,,Headphone
Tai nghe Bluetooth True Wireless Mozard AT5,890.000₫,,,59,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-tws-mozard-at5-den,08,,Headphone
Tai nghe Có Dây Awei Q60Hi,Ngừng kinh doanh,,,38,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q60hi-trang,09,,Headphone
Tai nghe Có Dây Awei Q50Hi,120.000₫,150.000₫,-20%,114,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q50hi-bac,09,,Headphone
Tai nghe Có Dây Awei Q29Hi,150.000₫,,,333,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q29hi-den-hong,09,,Headphone
Tai nghe Có Dây Awei Q27Hi,120.000₫,150.000₫,-20%,199,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q27hi-den,09,,Headphone
Tai nghe Có Dây Awei Q26Hi,75.000₫,,,67,https://www.thegioididong.com/tai-nghe/tai-nghe-ep-awei-q26hi-den,09,,Headphone
Tai nghe Bluetooth Awei G51BS,175.000₫,350.000₫,-50%,46,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-awei-g51bs-den,09,,Headphone
Tai nghe Bluetooth Awei A920BS,175.000₫,350.000₫,-50%,88,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-awei-a920bs,09,,Headphone
