product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Type C - Type C 0.2m Xmobile TCC04-200,80.000₫,120.000₫,-30%,85,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-20cm-xmobile-tcc04-200,03,,Cables
Cáp chuyển đổi 2 cổng lightning - 3.5mm Âm Xmobile TS-E123,150.000₫,300.000₫,-50%,72,https://www.thegioididong.com/cap-dien-thoai/cap-chuyen-doi-2-cong-lightning-sang-35mm-xmobile,03,,Cables
Cáp Lightning 1m Xmobile LTL-01X,190.000₫,,,282,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-xmobile-ltl-01x-xanh-reu,03,,Cables
Cáp Micro USB 1m Xmobile Paladin,100.000₫,,,3,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1-m-xmobile-paladin-xam,03,,Cables
Cáp Type C - Lightning 2m Xmobile CL-PD01-2000,220.000₫,,,75,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-2m-xmobile-cl-pd01-2000-den,03,,Cables
Cáp Type C - Lightning 1m Xmobile CL-PD01-1000,220.000₫,,,37,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-1m-xmobile-cl-pd01-1000-den,03,,Cables
Cáp Type C - Lightning 1m Xmobile LPDC-05,220.000₫,,,78,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-1m-xmobile-lpdc-05-trang,03,,Cables
Cáp Type C - Lightning 0.2m Xmobile L10,120.000₫,,,56,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-20cm-xmobile-l10-trang,03,,Cables
Cáp Type C 1m Xmobile MU09-1000X,150.000₫,,,5,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-xmobile-mu09-1000x-trang,03,,Cables
Cáp Micro USB 1m Xmobile Paladin,100.000₫,,,20,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-xmobile-paladin-bac,03,,Cables
Cáp Micro USB 2m Xmobile LTMP-2006,80.000₫,100.000₫,-20%,77,https://www.thegioididong.com/cap-dien-thoai/cap-micro-2m-xmobile-ltmp-2006-xanh-navy,03,,Cables
Cáp âm thanh 3.5mm 1.2m Xmobile DS036TB,60.000₫,100.000₫,-40%,47,https://www.thegioididong.com/cap-dien-thoai/cap-35mm-tren-xe-hoi-1m-xmobile-ds036tb-den-vang,03,,Cables
Cáp Micro USB Xmobile MU03,40.000₫,,,5,https://www.thegioididong.com/cap-dien-thoai/cap-micro-usb-20cm-x-mobile-mu03,03,,Cables
Cáp Lightning 2m AVA+ LJET-L21,150.000₫,190.000₫,-20%,53,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-ava-ljet-l21,04,,Cables
Cáp Micro USB 0.2m AVA+ LJET-M01,35.000₫,70.000₫,-50%,44,https://www.thegioididong.com/cap-dien-thoai/cap-micro-ava-ljet-m01,04,,Cables
Cáp Type C 0.2m AVA+ DR-T03,90.000₫,100.000₫,-10%,9,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-0-2m-ava-dr-t03-xam,04,,Cables
